OID_;admin4Name_en;admin4Name_ua;admin4Pcode;admin4RefName;admin3Name_en;admin3Name_ua;admin2Name_en;admin2Name_ua;admin2Name_ru;admin2Pcode;admin1Name_en;admin1Name_ua;admin0Name_en;admin0Name_ua;date;validOn;admin4ClassType;admin4pcode2016;POINT_X;POINT_Y;FID;osm_id;fclass;population
672;Deliatyn;Делятин;UA2624055900;Deliatyn;Deliatynska;Делятинська;Nadvirnianskyi;Надвірнянський;Надворнянский;UA26240;Ivano-Frankivska;Івано-Франківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2624055900;24,618781710000000;48,532668919999999;21762;337595495;village;8184
673;Stepanivka;Степанівка;UA5924755800;Stepanivka;Stepanivska;Степанівська;Sumskyi;Сумський;Сумский;UA59247;Sumska;Сумська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5924755800;34,608824319999997;50,955084829999997;374;256614248;village;1039
674;Voinyliv;Войнилів;UA2622855300;Voinyliv;Voinylivska;Войнилівська;Kaluskyi;Калуський;Калушский;UA26228;Ivano-Frankivska;Івано-Франківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2622855300;24,494193530000000;49,128053010000002;30343;1882306628;village;2747
675;Korolevo;Королево;UA2121255600;Korolevo;Korolivska;Королівська;Vynohradivskyi;Виноградівський;Виноградовский;UA21212;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2121255600;23,134828689999999;48,152516689999999;23805;337657992;village;8993
676;Serednie;Середнє;UA2124855500;Serednie;Serednianska;Середнянська;Uzhhorodskyi;Ужгородський;Ужгородский;UA21248;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2124855500;22,510261079999999;48,539051700000002;942;256616047;village;156
677;Velykyi Bychkiv;Великий Бичків;UA2123655500;Velykyi Bychkiv;Velykobychkivska;Великобичківська;Rakhivskyi;Рахівський;Раховский;UA21236;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2123655500;24,011195539999999;47,975922670000003;24745;337664476;village;9367
678;Zhdeniievo;Жденієво;UA2121555300;Zhdeniievo;Zhdeniivska;Жденіївська;Volovetskyi;Воловецький;Воловецкий;UA21215;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2121555300;22,980547550000001;48,775480299999998;20234;337586485;village;1112
679;Vrubivskyi;Врубівський;UA4422255800;Vrubivskyi;Vrubivska;Врубівська;Lutuhynskyi;Лутугинский;Лутугинский;UA44222;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4422255800;39,108218890000003;48,430941859999997;22368;337599191;village;1326
680;Solone;Солоне;UA1225055100;Solone;Solonianska;Солонянська;Solonianskyi;Солонянський;Солонянский;UA12250;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1225055100;34,866633849999999;48,206636809999999;980;256616412;village;155
681;Vovchoiarivka;Вовчоярівка;UA4423855900;Vovchoiarivka;Vovchoiarivska;Вовчоярівська;Popasnianskyi;Попаснянський;Попаснянский;UA44238;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423855900;38,371358890000003;48,841455500000002;19853;337584206;village;933
682;Batovo;Батьово;UA2120455400;Batovo;Bativska;Батівська;Berehivskyi;Берегівський;Береговский;UA21204;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2120455400;22,397051950000002;48,363678380000003;22678;337601080;village;3046
683;Vyshkovo;Вишково;UA2125355300;Vyshkovo;Vyshkivska;Вишківська;Khustskyi;Хустський;Хустский;UA21253;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2125355300;23,407922429999999;48,041359849999999;24376;337661433;village;8312
684;Pelahiivka;Пелагіївка;UA1414745400;Pelahiivka;Pelahiivska;Пелагіївська;Torezka;Торезька;Торезский;UA14147;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1414745400;38,605814440000003;48,097053279999997;290;256613999;village;17891
685;Chutove;Чутове;UA5325455100;Chutove;Chutivska;Чутівська;Chutivskyi;Чутівський;Чутовский;UA53254;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5325455100;35,164768610000003;49,705914700000001;13188;337548020;village;6372
686;Dubove;Дубове;UA2124455600;Dubove;Dubivska;Дубівська;Tiachivskyi;Тячівський;Тячевский;UA21244;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2124455600;23,886412220000000;48,181797369999998;326;256614090;village;200
687;Krasne;Красне;UA4620655300;Krasne;Krasnenska;Красненська;Buskyi;Буський;Бусский;UA46206;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4620655300;24,615291209999999;49,918256180000000;3180;337508026;village;0
688;Bushtyno;Буштино;UA2124455300;Bushtyno;Bushtynska;Буштинська;Tiachivskyi;Тячівський;Тячевский;UA21244;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2124455300;23,480238700000001;48,053522270000002;29776;941385448;village;8634
689;Vylok;Вилок;UA2121255300;Vylok;Vylotska;Вилоцька;Vynohradivskyi;Виноградівський;Виноградовский;UA21212;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2121255300;22,841920720000001;48,111066770000001;24044;337659421;village;3316
690;Talove;Талове;UA4421456900;Talove;Myrnenska;Мирненська;Sorokynskyi;Сорокинський;Сорокинский;UA44214;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4421456900;39,683994339999998;48,309200429999997;19679;337583027;village;0
691;Kniahynivka;Княгинівка;UA4411646000;Kniahynivka;Khrustalnivska;Хрустальнівська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411646000;38,850353140000003;48,117261090000000;24025;337659323;village;946
692;Tatsyne;Тацине;UA4412347300;Tatsyne;Mykhailivska;Михайлівська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412347300;39,212088880000003;48,066270150000001;24236;337660484;village;272
693;Hrushove;Грушове;UA4411645400;Hrushove;Sofiivska;Софіївська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411645400;38,809466999999998;48,246181700000001;23293;337605488;village;919
694;Fedorivka;Федорівка;UA4411647000;Fedorivka;Petrovska;Петровська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411647000;38,852110910000000;48,317353490000002;137;256613742;village;74
695;Krasnodarskyi;Краснодарський;UA4411445900;Krasnodarskyi;Izvarynska;Ізваринська;Krasnodonska;Краснодонська;Краснодонский;UA44114;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411445900;39,970661620000001;48,296568940000000;23010;337603486;village;344
696;Pavlivka;Павлівка;UA4412746600;Pavlivka;Volodarska;Володарська;Sverdlovska;Свердловська;Свердловский;UA44127;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412746600;39,541789410000000;48,130313379999997;834;256615548;village;42
697;Hannivka;Ганнівка;UA4410545200;Hannivka;Yuzhno-Lomuvatska;Южно-Ломуватська;Briankivska;Брянківська;Брянковский;UA44105;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410545200;38,547873250000002;48,482989840000002;1002;256616660;village;205
698;Hirnyk;Гірник;UA4412345700;Hirnyk;Mykhailivska;Михайлівська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412345700;39,192061770000002;48,067385469999998;272;256613978;village;11822
699;Voronove;Воронове;UA4412945300;Voronove;Syrotynska;Сиротинська;Sievierodonetska;Сєвєродонецька;Северодонецкий;UA44129;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412945300;38,571809799999997;48,897617390000001;19401;337581042;village;839
700;Hlybokyi;Глибокий;UA4410545900;Hlybokyi;Briankivska;Брянківська;Briankivska;Брянківська;Брянковский;UA44105;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410545900;38,587089409999997;48,475027120000000;22058;337597216;village;221
701;Metolkine;Метьолкіне;UA4412945600;Metolkine;Syrotynska;Сиротинська;Sievierodonetska;Сєвєродонецька;Северодонецкий;UA44129;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412945600;38,553628949999997;48,929429059999997;29653;409505489;village;699
702;Bairachky;Байрачки;UA4423655300;Bairachky;Zorynska;Зоринська;Perevalskyi;Перевальський;Перевальский;UA44236;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423655300;38,600355080000000;48,391168720000003;22532;337600257;village;867
703;Velyke Orikhove;Велике Оріхове;UA1413566200;Velyke Orikhove;Nyzhnokrynska;Нижньокринська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413566200;38,131468409999997;48,087060999999999;252;256613931;village;617
704;Keramik;Керамік;UA1425555600;Keramik;Ocheretynska;Очеретинська;Yasynuvatskyi;Ясинуватський;Ясиноватский;UA14255;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1425555600;37,683664640000003;48,252951799999998;1281;256618552;village;385
705;Chortomlyk;Чортомлик;UA1212145700;Chortomlyk;Pokrovska;Покровська;Ordzhonikidzevska;Орджонікідзевська;Орджоникидзевский;UA12121;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1212145700;34,137699030000000;47,621767519999999;25808;337673540;village;1368
706;Pervomaiske;Первомайське;UA1414447400;Pervomaiske;Pervomaiska;Первомайська;Snizhnianska;Сніжнянська;Снежнянский;UA14144;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1414447400;38,787534360000002;47,994670599999999;288;256613997;village;542
707;Hirnytske;Гірницьке;UA1212145300;Hirnytske;Pokrovska;Покровська;Ordzhonikidzevska;Орджонікідзевська;Орджоникидзевский;UA12121;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1212145300;34,155301590000001;47,721185640000002;294;256614003;village;1177
708;Sofiivka;Софіївка;UA1412946800;Sofiivka;Shabelkivska;Шабельківська;Kramatorska;Краматорська;Краматорский;UA14129;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1412946800;37,513361140000001;48,740987339999997;227;256613906;village;863
709;Hostre;Гостре;UA1413846200;Hostre;Kurakhivska;Курахівська;Selydivska;Селидівська;Селидовский;UA14138;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413846200;37,400234849999997;47,992491520000002;274;256613982;village;704
710;Aviatorske;Авіаторське;UA1210141000;Aviatorske;Dniprovska;Дніпровська;Dniprovska;Дніпровська;Днепровский;UA12101;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1210141000;35,098243500000002;48,362231600000001;31143;3071974433;village;2403
711;Hrafske;Графське;UA1421556500;Hrafske;Blahodatnenska;Благодатненська;Volnovaskyi;Волноваський;Волновахский;UA14215;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1421556500;37,413667500000003;47,676423700000001;667;256615151;village;416
712;Kolosnykove;Колосникове;UA1413569600;Kolosnykove;Proletarska;Пролетарська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413569600;38,062450169999998;48,046481890000003;268;256613965;village;611
713;Sad;Сад;UA1224855900;Sad;Ilarionivska;Іларіонівська;Synelnykivskyi;Синельниківський;Синельниковский;UA12248;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1224855900;35,248781600000001;48,426585490000001;5383;337514614;village;2348
714;Kholodne;Холодне;UA1413569900;Kholodne;Proletarska;Пролетарська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413569900;38,064593180000003;48,034231380000001;1077;256617424;village;131
715;Novohryhorivka;Новогригорівка;UA1411745600;Novohryhorivka;Raiska;Райська;Druzhkivska;Дружківська;Дружковский;UA14117;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1411745600;37,421623719999999;48,576617820000003;177;256613832;village;391
716;Zaliznychne;Залізничне;UA1223855300;Zaliznychne;Petropavlivska;Петропавлівська;Petropavlivskyi;Петропавлівський;Петропавловский;UA12238;Dnipropetrovska;Дніпропетровська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1223855300;36,490338500000000;48,432342509999998;3439;337508919;village;45
717;Kivsharivka;Ківшарівка;UA6310745400;Kivsharivka;Kupianska;Куп'янська;Kupianska;Куп'янська;Купянский;UA63107;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6310745400;37,686908709999997;49,629240320000001;14032;337551732;village;20729
718;Oleksandrivka;Олександрівка;UA5110845200;Oleksandrivka;Illichivska;Іллічівська;Illichivska;Іллічівська;Ильичевский;UA51108;Odeska;Одеська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5110845200;30,632329530000000;46,328171540000000;220;256613896;village;412
719;Druzhba;Дружба;UA7421755300;Druzhba;Ichnianska;Ічнянська;Ichnianskyi;Ічнянський;Ичнянский;UA74217;Chernihivska;Чернігівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);7421755300;32,356411819999998;50,801327600000000;150;256613800;village;1860
720;Zaliznychne;Залізничне;UA0510541000;Zaliznychne;Koziatynska;Козятинська;Koziatynska;Козятинська;Казатинский;UA05105;Vinnytska;Вінницька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0510541000;28,791702019999999;49,745137849999999;3439;337508919;village;45
721;Znob-Novhorodske;Зноб-Новгородське;UA5924455300;Znob-Novhorodske;Znob-Novhorodska;Зноб-Новгородська;Seredyno-Budskyi;Середино-Будський;Середино-Будский;UA59244;Sumska;Сумська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5924455300;33,604630720000003;52,259875370000003;1775;337502325;village;2178
722;Khoroshiv;Хорошів;UA1821155100;Khoroshiv;Khoroshivska;Хорошівська;Khoroshivskyi;Хорошівський;Хорошевский;UA18211;Zhytomyrska;Житомирська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1821155100;28,444110649999999;50,598414679999998;6992;337519185;village;7382
723;Askaniia-Nova;Асканія-Нова;UA6525455300;Askaniia-Nova;Askaniia-Nova;Асканія-Нова;Chaplynskyi;Чаплинський;Чаплинский;UA65254;Khersonska;Херсонська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6525455300;33,870858419999998;46,452668129999999;28158;337689979;village;2818
724;Horbachevo-Mykhailivka;Горбачево-Михайлівка;UA1410166300;Horbachevo-Mykhailivka;Mospynska;Моспинська;Donetska;Донецька;Донецкий;UA14101;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1410166300;38,010361639999999;47,851354350000001;30036;1415727707;village;935
725;Komysh-Zoria;Комиш-Зоря;UA2322755400;Komysh-Zoria;Komysh-Zorianska;Комиш-Зорянська;Bilmatskyi;Більмацький;Бильмацкий;UA23227;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2322755400;36,693181199999998;47,326001220000002;26539;337678535;village;2332
726;Hruzko-Lomivka;Грузько-Ломівка;UA1413569400;Hruzko-Lomivka;Hruzko-Zorianska;Грузько-Зорянська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413569400;38,108394140000001;47,904335009999997;266;256613962;village;629
727;Oleksiievo-Druzhkivka;Олексієво-Дружківка;UA1411745300;Oleksiievo-Druzhkivka;Oleksiievo-Druzhkivska;Олексієво-Дружківська;Druzhkivska;Дружківська;Дружковский;UA14117;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1411745300;37,612735190000002;48,577761959999997;178;256613833;village;7746
728;Klavdiievo-Tarasove;Клавдієво-Тарасове;UA3221055500;Klavdiievo-Tarasove;Klavdiievo-Tarasivska;Клавдієво-Тарасівська;Borodianskyi;Бородянський;Бородянский;UA32210;Kyivska;Київська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);3221055500;30,007243200000001;50,580686819999997;7063;337519388;village;4995
729;Ivano-Frankove;Івано-Франкове;UA4625855300;Ivano-Frankove;Ivano-Frankivska;Івано-Франківська;Yavorivskyi;Яворівський;Яворовский;UA46258;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4625855300;23,730091240000000;49,918472860000001;11440;337540463;village;6223
730;Lokachi;Локачі;UA0722455100;Lokachi;Lokachynska;Локачинська;Lokachynskyi;Локачинський;Локачинский;UA07224;Volynska;Волинська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);0722455100;24,647561159999999;50,735346819999997;6176;337517065;village;3746
731;Sofiivka;Софіївка;UA1412046500;Sofiivka;Karlo-Marksivska;Карло-Марксівська;Yenakiivska;Єнакіївська;Енакиевский;UA14120;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1412046500;38,155674140000002;48,265768889999997;227;256613906;village;863
732;Hruzko-Zorianske;Грузько-Зорянське;UA1413569300;Hruzko-Zorianske;Hruzko-Zorianska;Грузько-Зорянська;Makiivska;Макіївська;Макеевский;UA14135;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1413569300;38,090482180000002;47,942570439999997;264;256613959;village;1395
733;Lozno-Oleksandrivka;Лозно-Олександрівка;UA4420955700;Lozno-Oleksandrivka;Lozno-Oleksandrivska;Лозно-Олександрівська;Bilokurakynskyi;Білокуракинський;Белокуракинский;UA44209;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4420955700;38,735420339999997;49,841384280000000;12152;337543357;village;1000
734;Bokovo-Platove;Боково-Платове;UA4410345300;Bokovo-Platove;Bokovo-Platovska;Боково-Платовська;Antratsytska;Антрацитська;Антрацитовский;UA44103;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410345300;39,012023100000000;48,121288550000003;23971;337659003;village;2702
735;Sadovo-Khrustalnenskyi;Садово-Хрустальненський;UA4411646400;Sadovo-Khrustalnenskyi;Vakhrushivska;Вахрушівська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411646400;38,725859309999997;48,152293389999997;23831;337658191;village;622
736;Sievero-Hundorivskyi;Сєверо-Гундорівський;UA4411446800;Sievero-Hundorivskyi;Sieverna;Сєверна;Krasnodonska;Краснодонська;Краснодонский;UA44114;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411446800;39,885868320000000;48,373023879999998;22650;337600868;village;1177
737;Mykhailo-Kotsiubynske;Михайло-Коцюбинське;UA7425555400;Mykhailo-Kotsiubynske;Mykhailo-Kotsiubynska;Михайло-Коцюбинська;Chernihivskyi;Чернігівський;Черниговский;UA74255;Chernihivska;Чернігівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);7425555400;31,078528750000000;51,452718849999997;3186;337508039;village;2927
738;Melnytsia-Podilska;Мельниця-Подільська;UA6120855400;Melnytsia-Podilska;Melnytse-Podilska;Мельнице-Подільська;Borshchivskyi;Борщівський;Борщевский;UA61208;Ternopilska;Тернопільська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6120855400;26,167438860000001;48,608451629999998;21273;337592273;village;3712
739;Yakymivka;Якимівка;UA2320355100;Yakymivka;Yakymivska;Якимівська;Yakymivskyi;Якимівський;Акимовский;UA23203;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2320355100;35,161696769999999;46,695600650000003;16723;337564311;village;1329
740;Skala-Podilska;Скала-Подільська;UA6120855700;Skala-Podilska;Skala-Podilska;Скала-Подільська;Borshchivskyi;Борщівський;Борщевский;UA61208;Ternopilska;Тернопільська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6120855700;26,196960579999999;48,849533399999999;19747;337583474;village;4234
741;Naholno-Tarasivka;Нагольно-Тарасівка;UA4412346700;Naholno-Tarasivka;Naholno-Tarasivska;Нагольно-Тарасівська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412346700;39,488148860000003;48,002237559999998;24588;337663136;village;2073
742;Troitsko-Khartsyzk;Троїцько-Харцизьк;UA1415047200;Troitsko-Khartsyzk;Troitsko-Khartsyzka;Троїцько-Харцизька;Khartsyzka;Харцизька;Харцызский;UA14150;Donetska;Донецька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);1415047200;38,266436929999998;47,967077549999999;310;256614067;village;1048
743;Veselynove;Веселинове;UA4821755100;Veselynove;Veselynivska;Веселинівська;Veselynivskyi;Веселинівський;Веселиновский;UA48217;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4821755100;31,235967460000001;47,356833950000002;26470;337678019;village;6238
744;Bratske;Братське;UA4821455100;Bratske;Bratska;Братська;Bratskyi;Братський;Братский;UA48214;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4821455100;31,579421549999999;47,864221520000001;6164;337517036;village;61
745;Kryve Ozero;Криве Озеро;UA4823955100;Kryve Ozero;Kryvoozerska;Кривоозерська;Kryvoozerskyi;Кривоозерський;Кривоозерский;UA48239;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4823955100;30,337903330000000;47,956851639999996;24832;337665162;village;7958
746;Ust-Chorna;Усть-Чорна;UA2124456500;Ust-Chorna;Ust-Chornianska;Усть-Чорнянська;Tiachivskyi;Тячівський;Тячевский;UA21244;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2124456500;23,943279000000000;48,318706910000003;22826;337602189;village;1490
747;Broshniv-Osada;Брошнів-Осада;UA2624855400;Broshniv-Osada;Broshniv-Osadska;Брошнів-Осадська;Rozhniativskyi;Рожнятівський;Рожнятовский;UA26248;Ivano-Frankivska;Івано-Франківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2624855400;24,187471870000000;48,993434090000001;18704;337576891;village;5863
748;Uralo-Kavkaz;Урало-Кавказ;UA4411447100;Uralo-Kavkaz;Uralo-Kavkazka;Урало-Кавказька;Krasnodonska;Краснодонська;Краснодонский;UA44114;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411447100;39,803499260000002;48,314948930000000;22859;337602432;village;2673
749;Velykyi Bereznyi;Великий Березний;UA2120855100;Velykyi Bereznyi;Velykobereznianska;Великоберезнянська;Velykobereznianskyi;Великоберезнянський;Великоберезнянский;UA21208;Zakarpatska;Закарпатська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2120855100;22,456786890000000;48,894237470000000;19444;337581265;village;7078
750;Kazanka;Казанка;UA4823655100;Kazanka;Kazankivska;Казанківська;Kazankivskyi;Казанківський;Казанковский;UA48236;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4823655100;32,825474630000002;47,836479030000000;25046;337667032;village;540
751;Yelanets;Єланець;UA4823055100;Yelanets;Yelanetska;Єланецька;Yelanetskyi;Єланецький;Еланецкий;UA48230;Mykolaivska;Миколаївська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4823055100;31,853834740000000;47,696788400000003;25605;337671712;village;4969
752;Mykhailivka;Михайлівка;UA2323355100;Mykhailivka;Mykhailivska;Михайлівська;Mykhailivskyi;Михайлівський;Михайловский;UA23233;Zaporizka;Запорізька;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);2323355100;35,223819480000003;47,271990330000001;125;256613671;village;64
